StartDate,EndDate,DyadID,SubjectID,pow_cond,emot_cond,experimenter,mainfeel_1,mainfeel_2,mainfeel_3,mainfeel_expl,happy,symp,angry,comp,interest,disgust,mad,anxious,proud,down,worried,frust,sad,powerful,ofeel_1,ofeel_2,ofeel_3,ofeel_expl,ohappy,oshocked,ohope,oangry,oselfanger,ointerest,odisgust,omad,ocurious,oafraid,ograteful,oproud,osurprise,oamused,odown,oworried,ofrust,osad,oembarrass,oguilty,oconfused,opowerful,pleas,targag,othag,sitag,targpow,othpow,noonepow,sitcont,immoral,comm,o_pleas,o_selfag,o_othag,o_sitag,o_selfpow,o_othpow,o_noonepow,o_sitcont,o_immoral,o_comm,ssc,age,female,black,asian,latino,white,mideast,natam,pacisl,other,other_specify,mom_ed,dad_ed,expcomment,prime_prob,suspicious,language,minorprob,metearly,personalize,inattention,samlie,kneweachother,hurry
3/10/15 14:53,3/10/15 15:34,218,218-1,2,2,Brooklyn,Upset,,,It is unfortunate his co worker did that to him.,1,3,3,2,1,4,4,2,1,1,3,3,4,1,Annoyed,Angry,Frustrated ,,1,4,1,5,2,1,3,5,1,1,1,1,3,1,3,4,4,2,1,1,1,1,2,2,5,1,3,1,4,4,5,3,1,2,4,4,1,1,4,4,3,3,20,18,0,0,0,0,1,0,0,0,0,,7,8,they knew each other,0,0,0,0,0,0,0,0,1,0
3/10/15 14:52,3/10/15 15:33,218,218-2,1,2,Brooklyn,content,curiosity,eagerness,I'm curious as to the other side of the story (Lewis'). I'm eager to help Sam resolve this content and I am content knowing this is a fake email and this issue is not one that I will need to deal with in real life. ,3,2,1,3,4,1,1,1,2,1,2,1,1,3,Anger,Desperation,Hopelesness,He had nowhere else to turn and seemed to use me as a last ditch effort to resolve his issue. ,1,2,2,4,1,2,3,4,1,1,2,1,1,1,3,4,5,2,1,1,2,2,1,1,3,2,4,3,1,2,3,1,1,1,5,1,2,2,1,1,1,1,19,21,0,0,0,0,1,0,0,0,0,,7,7,they knew each other,0,0,0,0,0,0,0,0,1,0
3/11/15 10:09,3/11/15 10:45,219,219-1,2,2,Brooklyn,sympathetic,sorry,angry,,1,3,3,1,2,2,2,2,1,2,3,1,2,1,angry,anxious,betrayed,,1,3,5,5,4,2,4,5,2,4,1,1,3,1,5,5,5,4,4,3,3,1,3,2,4,3,2,3,3,3,4,5,1,2,5,4,1,4,3,3,5,3,19,18,1,0,1,0,0,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/11/15 10:11,3/11/15 10:43,219,219-2,1,2,Brooklyn,curiosity,sympathy,disgust,,2,4,3,3,5,4,4,2,2,2,2,4,1,3,anger,hatred,frustration ,,1,4,1,4,2,3,5,5,3,2,1,1,3,1,5,5,5,5,3,2,2,3,1,2,3,2,4,4,1,1,4,5,1,1,5,4,3,3,2,2,1,2,20,18,0,0,0,0,1,0,0,0,0,,8,7,no comment,0,0,0,0,0,0,0,0,0,0
3/11/15 10:45,3/11/15 12:32,220,220-1,2,2,Brooklyn,Sorrowful,Annoyed,Angry,It is unfortunate that Sam was put in an awful situation by Lewis.,1,4,2,3,3,3,2,3,1,1,2,2,2,1,Upset,Angry,Confused,,1,2,1,4,2,2,3,4,3,4,1,1,3,1,2,4,4,4,3,2,2,1,1,2,4,3,NA,NA,1,1,4,3,1,2,4,2,1,3,NA,1,4,2,16,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/11/15 10:44,3/11/15 12:30,220,220-2,1,2,Brooklyn,Confused,Anxious,Angry,,1,4,4,3,3,2,4,4,1,2,3,4,2,1,Angry,Frustrated,Mad,,1,4,1,5,1,3,4,5,2,3,1,1,1,1,4,4,5,4,1,1,4,1,1,1,4,2,2,4,1,1,3,2,1,1,5,1,2,5,1,1,5,1,20,18,1,0,0,0,1,0,0,0,0,,8,7,no comment,0,0,0,0,0,0,0,0,0,0
3/13/15 10:08,3/13/15 10:49,221,221-1,1,2,Brooklyn,Sympathy for Sam,Curious,,,2,3,2,3,4,3,3,2,1,1,3,3,2,3,Angry,Frustrated,Stressed,,1,5,1,5,1,3,5,5,1,4,1,1,4,1,3,5,5,2,3,2,5,1,1,2,5,1,4,4,1,1,5,4,1,1,4,2,2,4,2,3,1,2,20,20,1,0,0,0,1,0,0,0,0,,7,7,They were confused on which perspective they should be taking during this survey.,0,0,0,1,0,0,0,0,0,0
3/13/15 10:03,3/13/15 10:43,221,221-2,2,2,Brooklyn,anger,determined,betrayed,,1,3,3,1,3,4,3,4,1,2,4,4,2,2,anger,betrayal,hopelessness,,1,4,1,4,2,3,4,5,3,3,1,1,4,1,3,4,5,3,3,3,2,2,1,1,5,2,3,4,2,2,4,4,1,3,5,2,2,4,3,2,4,3,20,18,1,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/13/15 10:43,3/13/15 11:35,222,222-1,2,1,Brooklyn,sympathetic,frustrated,,,1,5,2,5,2,1,2,3,1,4,3,5,3,1,Sad,Frustrated,angry,,1,5,1,5,5,2,3,5,1,5,1,1,5,1,5,5,5,5,5,5,3,1,1,3,1,5,3,5,2,5,1,3,1,4,1,5,1,3,3,5,3,2,22,19,0,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/13/15 10:50,3/13/15 11:31,222,222-2,1,1,Brooklyn,Sad,Distressed,Sympathetic,,1,5,3,5,3,2,3,5,1,5,5,3,5,1,Anxious ,Upset,Scared,,1,5,2,5,5,5,5,5,2,5,1,1,5,1,5,5,5,5,5,5,3,1,1,1,1,5,2,2,3,4,1,1,1,5,1,5,1,1,5,5,1,1,21,18,0,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/13/15 11:34,3/13/15 12:33,223,223-1,1,2,Brooklyn,sorry (for Sam),awkward,,It was a very unprofessionally formatted email but I still feel bad for him.,1,5,2,3,4,2,2,3,1,1,3,2,2,1,anger,stress,frustration,,1,4,1,5,2,1,4,5,1,2,1,1,3,1,3,4,5,2,2,1,3,1,1,1,4,4,4,4,2,2,4,5,1,1,5,1,2,3,4,3,4,1,19,18,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/13/15 11:36,3/13/15 12:34,223,223-2,2,2,Brooklyn,sympathy,anger,nervous,I feel sympathy for Sam because she is now left with all this work to do for the new campaign and I feel angry at Lewis for betraying the company.  I also feel nervous because what if the project doesn't get completed in time?,1,5,3,2,3,1,2,2,1,1,3,3,1,1,Angry,Mad,Stressed,Sam basically has to complete the rest of the project the project by herself. ,1,2,1,4,2,1,2,4,1,3,1,1,2,1,3,5,5,2,1,1,2,1,1,2,4,3,4,4,2,1,3,3,1,1,4,2,2,3,1,2,5,2,17,18,1,0,1,0,0,0,0,0,0,,3,1,no comment,0,0,0,0,0,0,0,0,0,0
3/17/15 14:08,3/17/15 14:47,224,224-1,1,1,Brooklyn,Sorry,Sad,Pensive,Would like to help; but know that I can't.,1,5,1,3,3,2,1,1,1,2,3,1,3,1,sad,frustrated,hopeless,,1,2,1,2,3,1,3,2,1,3,1,1,2,1,4,4,4,4,3,3,2,1,1,2,1,4,3,1,2,2,3,1,1,3,1,4,2,1,4,4,4,2,19,18,0,0,0,1,0,0,0,0,0,,2,7,no comment,0,0,0,0,0,0,0,0,0,0
3/17/15 14:06,3/17/15 14:45,224,224-2,2,1,Brooklyn,Sad,Defeated,Frustrated,Reading the email; I ended up subconsciously putting myself in the authors shoes and feeling what he/she was feeling.,1,3,2,2,4,1,2,2,1,5,5,3,5,1,Depressed,Crushed,Frustrated,,1,4,1,2,3,1,1,2,1,3,1,1,2,1,5,5,4,5,5,2,2,1,1,2,1,4,2,1,3,3,4,2,1,2,1,4,1,1,4,4,3,2,21,19,0,0,0,0,1,0,0,0,0,,7,8,Subject told me he had been awake for over 48 hours before the study began.,0,0,0,1,0,0,0,0,0,0
3/17/15 14:49,3/17/15 15:38,225,225-1,2,2,Brooklyn,concerned,upset,positive,I am concerned for Sam and our company and I am upset that Sam has been put in a difficult situation possibly possibly because of Lewis's actions. However; I am staying positive and open minded to the fact that it could be a coincidence. I would suggest for Sam to talk to Lewis about what happened.,1,4,3,4,3,4,3,3,1,3,4,3,3,2,angry,frustrated,worried,,1,4,1,5,3,5,5,5,3,2,1,3,3,3,4,4,5,4,3,1,3,3,1,1,3,4,5,4,3,2,5,5,1,2,5,1,1,2,3,3,5,5,21,18,0,0,0,0,1,0,0,0,0,,8,7,no comment,0,0,0,0,0,0,0,0,0,0
3/17/15 14:48,3/17/15 15:33,225,225-2,1,2,Brooklyn,concerned,aggravated,motivated,Sam was quick to jump to conclusions; and expressed intense anger toward Lewis. I was concerned at what he may do; aggravated that he jumped to conclusions so quickly; and motivated to calm the situation.,1,1,2,1,3,2,2,3,1,1,4,2,1,2,anger,judgmental,frustration,,1,2,1,4,1,2,3,4,1,2,1,1,2,1,2,3,3,2,1,1,2,2,1,3,2,2,3,3,1,2,2,4,1,1,4,1,1,3,2,2,3,2,20,18,1,0,0,0,1,0,0,0,0,,2,2,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 10:08,3/18/15 10:46,226,226-1,1,2,Brooklyn,concerned ,worried,eager,,1,4,1,4,5,1,1,3,1,NA,2,1,1,1,mad,annoyed,worried,,1,3,1,5,1,5,3,5,1,2,1,1,1,1,1,3,5,1,1,1,1,5,1,3,3,3,4,1,2,3,4,4,1,1,5,1,1,5,2,2,4,1,18,18,1,1,0,0,1,0,0,0,0,,3,8,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 10:06,3/18/15 10:50,226,226-2,2,2,Brooklyn,confusion,annoyed,disrespected,Didn't even address the email to me; I'm feeling like a mother who has to calm her two quarreling kids where one tells on the other. ,1,1,2,1,1,4,3,1,1,1,2,3,1,1,anger,disgust,vengeful ,,1,3,1,5,1,1,3,4,1,1,1,1,1,1,1,5,5,1,2,2,1,1,1,3,3,4,3,2,4,4,2,4,1,NA,5,1,2,5,1,1,4,1,19,18,1,0,0,0,1,0,0,0,0,,7,2,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 10:50,3/18/15 11:42,227,227-1,2,2,Brooklyn,nervous,irritated,anxious,I feel like this is a problem out of Sam's hands that he/she did not cause. It also needs to be resolved in a short amount of time so that adds stress to the situation as well. I am frustrated that Lewis would do that as well. However; because I am not directly involved with the situation; my feelings are not as strong as Sam's would be. ,1,5,2,5,5,3,3,5,1,2,5,4,1,3,stressed,hurt,worried,Sam seems to feel very stressed about the situation. While he/she is concerned about Lewis and his actions; those feelings seem secondary to the project due date and work that needs to be done with that. It appears as if that is the main cause of stress at the moment.,1,4,1,3,1,5,5,3,2,5,1,1,5,1,4,5,5,3,2,1,4,1,1,2,5,2,3,4,2,2,5,2,1,1,5,1,1,3,3,3,5,2,20,20,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 10:49,3/18/15 11:41,227,227-2,1,2,Brooklyn,Positive,Accomplished,Level-headed,,4,1,1,1,3,1,1,1,4,1,1,1,1,4,Annoyed,Worried,Jealous,,1,3,1,4,2,1,4,5,1,2,1,1,1,1,3,4,1,1,3,1,3,2,1,3,2,3,4,4,1,1,3,4,1,1,4,1,1,4,1,1,3,4,18,18,1,1,0,0,0,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 11:43,3/18/15 12:31,228,228-1,2,2,Brooklyn,Dissapointment,Sympathy,Anger,This is something that Lewis obviously shouldn't have done.  I feel badly that Sam is feeling that she was cheated and now she is suffering in her job performance based on the actions of Lewis.,1,5,4,4,4,3,4,3,1,3,4,4,3,2,Nervousness,Anxiety,Anger,Based on the e-mail; Sam is very nervous about what will happen next along with anxious.  She is obviously angry based on the fact she is fuming.,1,4,2,4,2,3,5,5,3,3,1,2,3,2,3,3,5,3,3,2,3,2,1,2,5,2,2,4,1,1,4,4,1,3,5,5,3,5,2,2,2,3,22,19,0,0,0,0,1,0,0,0,0,,8,7,no comment,0,0,0,0,0,0,0,0,0,0
3/18/15 11:41,3/18/15 12:28,228,228-2,1,2,Brooklyn,Anger,Anxiety,Betrayal,,2,1,3,2,1,4,4,4,1,3,4,4,2,4,Anger,Anxiety,Confusion,,1,5,2,5,1,1,5,5,1,4,1,1,3,1,3,4,5,3,2,2,3,4,1,3,2,2,4,3,1,1,4,5,1,1,5,1,2,2,2,2,2,3,22,19,0,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/20/15 10:10,3/20/15 11:47,229,229-1,2,2,Brooklyn,Confusion,Sympathy,Mild frustration,There already seems to be dissension in the workplace (with the possible betrayal of Lewis); so I don't understand why Sam is making the problem larger by emailing others about it and rumoring instead of just talking to Lewis to clear things up. That being said; I can sympathize with Sam's feelings of betrayal and frustration; and I understand where his feelings are coming from.,1,4,2,4,3,3,2,3,1,2,3,2,2,2,Anger,Betrayal,Anxiousness/hopelessness,"Sam is feeling angry because his project has been ruined; and also betrayed/hurt because his only other collaborator on the project was the one who supposedly ruined the project. At the end of the email; Sam also indicates that he is feeling anxious and perhaps a bit hopeless; since he ""[doesn't] know what [he's] going to do"" about the project with the deadline fast approaching.",1,5,1,5,1,4,5,5,3,4,1,2,5,1,5,5,5,4,2,1,2,1,1,2,3,3,4,4,2,1,4,5,1,1,5,2,1,2,5,4,5,1,21,19,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/20/15 10:16,3/20/15 11:37,229,229-2,1,2,Brooklyn,Anger,Disappointment,Concern,I am not fuming; but I am slightly angry that Lewis betrayed the company and put Sam in a bad position. However; I would like to find out more before I act.,1,3,3,2,3,3,4,1,1,1,1,2,1,3,Anger,Anxiousness,Hopelessness,,1,3,1,5,1,2,4,5,1,3,1,1,3,1,2,4,4,1,1,1,1,1,1,3,2,1,2,4,1,1,4,4,1,1,5,1,1,5,1,1,5,1,20,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/20/15 11:38,3/20/15 12:36,230,230-1,1,1,Brooklyn,Sympathetic,Understanding,Sorry,,1,4,2,3,2,1,1,3,1,3,3,2,3,1,Afraid,Sad,Depressed,,1,2,1,2,3,1,1,2,1,3,1,1,1,1,3,4,2,3,2,3,1,1,1,2,1,4,2,1,2,3,2,1,1,4,1,2,3,1,2,2,3,1,22,19,0,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/20/15 11:47,3/20/15 12:37,230,230-2,2,1,Brooklyn,Sympathetic,Sad,,,1,4,1,4,1,1,1,1,1,2,4,1,4,1,Sad,Anxious,Confused,,1,2,1,1,4,1,1,1,1,3,1,1,2,1,5,5,3,5,1,1,3,1,1,2,1,4,2,1,2,3,1,2,1,2,1,4,1,2,3,3,1,3,21,18,0,0,0,0,0,1,0,0,0,,7,2,no comment,0,0,0,0,0,0,0,0,0,0
3/24/15 14:09,3/24/15 14:56,231,231-1,1,1,Brooklyn,Confliction,Understanding,Doubt,I feel conflicted.  I believe in school; we are strictly taught to adhere to no extensions for late assignments and in some cases a teacher would not expect a power outage as an excuse.  However me personally; understand that things happen and sometimes outcomes can not be predicted or controlled so I understand the position the worker is in and would be obliged to give them more time.  However I say I have doubt as to if the story is the complete truth; because; in the e-mail he/she mentions how sad she is and how the problem occurred but nothing about how he/she would solve it.  Perhaps he or she just does not want to do it.,1,4,1,4,3,1,1,1,1,1,2,2,2,1,sadness,self-pitty,unsure,The worker talks a ton about how he or she is crying and how awful he or she feels showing sadness.  All the mention of crying and how they don't know what they or going to do seems like they have self-pitty. Lastly I believe conflicted; because the worker mentions before leaving for work noticing the computer hard drive was dead; but not being able to find his flash drive anywhere.  Then when he came back his computer turned on and his flash drive was in the computer; with no mention of how he had not seen it in the first place.  To me this seems odd.,1,1,3,4,2,NA,2,4,1,2,1,2,1,1,1,3,4,2,2,1,3,3,1,4,1,1,4,1,1,2,4,5,1,1,4,4,1,3,2,2,1,2,19,19,0,0,0,0,1,0,0,0,0,,7,3,no comment,0,0,0,0,0,0,0,0,0,0
3/24/15 14:06,3/24/15 14:54,231,231-2,2,1,Brooklyn,Sympathetic,Annoyed,Sad,Annoyed simply because of how the situation played out in a very difficult manner. ,1,4,3,4,3,1,3,4,1,4,5,5,4,2,Distraught,anxious,Worried,,1,4,1,3,2,4,3,3,1,4,1,1,3,1,5,5,4,5,2,2,2,1,1,3,1,4,3,2,3,2,1,2,1,3,1,5,1,1,5,5,1,2,16,19,1,0,0,0,1,0,0,0,0,,2,1,no comment,0,0,0,0,0,0,0,0,0,0
3/24/15 14:54,3/24/15 15:42,232,232-1,2,1,Brooklyn,Sympathy,Sad,Stress,I have sympathy for Sam because I have been in similar situations. Thinking about the situation and placing myself in Sam's shoes makes me feel sad and stressed out.,1,5,1,2,1,1,2,3,1,2,1,3,3,1,Sad,Anxious,Guilty,,1,1,1,2,3,1,1,3,1,3,1,1,1,1,5,4,2,5,3,4,1,1,1,3,1,4,3,1,2,2,1,1,1,2,1,5,2,1,4,4,1,1,22,19,0,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/24/15 14:57,3/24/15 15:42,232,232-2,1,1,Brooklyn,Sad ,Thoughtful,Determined,I am thoughtful and determined because I immediately started to think of ways to try to help Sam recover his presentation or how long it would take me and others to help Sam recreate the project.,1,5,1,5,4,1,1,2,4,1,3,2,4,2,Upset,Sad,Worried,,1,4,1,1,2,3,2,2,1,3,1,1,2,1,5,5,5,5,3,3,1,1,1,1,1,5,4,5,1,1,1,1,1,2,1,4,2,2,2,2,1,1,20,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 10:12,3/25/15 10:52,233,233-1,1,2,Brooklyn,empathetic,annoyed,thoughtful,"I feel Sam's annoyance and understand his/her anger. I'm annoyed because I have to figure out what to do now; and thoughtful in the sense that my brain is on ""go"" mode trying to figure out what to do.",1,4,3,4,4,2,2,4,1,2,4,3,2,2,irritated,angry,lost,He/she is pissed that Lewis could have betrayed them like this; and irritated because he/she is left picking up the pieces; and lost because he/she has no idea what to do and can't stay calm so he/she isn't thinking clearly enough to respond effectively.,1,5,1,5,4,1,5,5,1,5,1,1,4,1,4,5,5,3,3,2,4,1,1,1,3,2,2,4,1,2,5,4,1,1,5,1,1,3,2,2,5,1,18,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 10:09,3/25/15 10:56,233,233-2,2,2,Brooklyn,sorry,petty,dependent ,I said sorry because I feel a little bad for Sam. Petty may not be the right word but basically I feel like he is jumping to blaming Lewis without enough evidence. Lastly I said dependent because Sam's first choice is to rush to his boss to solve all of his problems without talking them out or at least trying something else on his own. He should talk to Lewis before his boss about this.,1,5,3,4,4,3,3,2,2,4,2,4,3,1,anger,helpless,panic,He was clearly angry with Lewis for supposedly ruining a bunch of work. He was in a panic state because he had a quickly approaching deadline and did not know what to do about it. Finally; Sam showed his helplessness when he rushed to his boss for advice. He complained that he didn't know what to do and was helpless in this situation.,1,3,1,5,1,1,4,5,1,4,2,2,3,1,4,5,5,4,1,1,3,2,1,3,3,4,3,2,4,4,2,5,1,1,5,2,2,5,2,3,5,1,20,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 10:56,3/25/15 11:39,234,234-1,2,1,Brooklyn,Sad,Angry,Stressed,,1,5,5,5,3,4,5,4,1,NA,4,5,5,2,Sad,Anxious,Frustrated  ,,1,5,2,4,3,5,5,5,3,5,1,1,5,1,4,5,5,5,5,3,4,1,1,2,3,5,3,1,4,5,1,3,1,NA,1,5,2,1,4,3,4,3,21,19,0,0,0,0,0,0,0,0,1,Moor,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 10:54,3/25/15 11:40,234,234-2,1,1,Brooklyn,Sympathy,Nervous,Concern,,1,4,2,3,1,1,2,1,1,1,4,2,3,2,Concern,Fearful,Stressed,,1,3,1,2,2,1,3,3,1,5,1,1,3,1,5,5,5,5,3,3,2,1,3,3,1,3,4,1,2,2,1,2,1,4,1,3,3,1,1,1,NA,NA,19,18,0,0,1,0,0,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 11:39,3/25/15 12:31,235,235-1,2,1,Brooklyn,empathy,disappointment,sadness,,1,4,2,4,3,2,2,4,1,3,2,4,4,1,sad,worried,anxious,,1,2,1,3,3,1,2,3,1,3,1,1,1,1,5,4,4,5,2,2,1,1,1,3,1,3,2,1,4,4,1,1,1,2,1,2,1,1,4,3,1,2,20,19,1,0,0,0,1,0,0,0,0,,8,3,no comment,0,0,0,0,0,0,0,0,0,0
3/25/15 11:40,3/25/15 12:29,235,235-2,1,1,Brooklyn,empathy,concern,understanding ,,1,5,3,5,4,1,1,5,1,4,5,5,5,3,upset,anxious ,worried,,1,5,1,4,4,1,4,5,1,5,1,1,4,1,5,5,5,5,5,5,3,1,1,3,3,4,2,2,2,3,1,3,1,5,1,4,2,1,5,5,1,1,21,18,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
3/31/15 14:13,3/31/15 14:47,237,237-1,1,2,Brooklyn,betrayal,disrespect,disbelief,,1,3,1,2,4,3,3,2,1,4,2,4,1,3,angry,revenge,annoyed,Revenge because I feel like she is feeling she wants to get back at lewis,1,4,1,5,3,1,5,5,1,2,1,1,3,1,3,3,4,2,3,3,2,1,1,2,3,2,3,3,1,1,2,5,1,4,5,4,1,5,1,1,2,2,18,19,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
3/31/15 14:07,3/31/15 14:51,237,237-2,2,2,Brooklyn,unprofessional,none of my business,too personal,Unprofessional to send these types of email int he work place. I would rather discuss non work related issues outside of work. Personal issues and responsibilities should not effect your work habit,1,1,1,2,1,1,1,1,1,1,2,1,1,1,Angry,Frustrated,Anxious,,1,2,1,4,2,4,4,4,1,4,1,1,2,1,2,3,4,1,1,1,3,1,1,2,1,2,4,1,1,2,4,4,1,1,5,1,1,4,2,1,4,1,17,18,1,1,0,0,0,0,0,0,0,,3,2,no comment,0,0,0,0,0,0,0,0,0,0
3/31/15 14:50,3/31/15 15:44,238,238-1,1,1,Brooklyn,sympathetic,,,I truly feel bad for the person and I really want to help the person out,1,5,1,3,5,1,1,2,3,3,5,2,3,1,Upset,,,,1,3,3,4,4,1,2,5,1,5,1,1,2,1,5,5,4,5,2,1,2,1,1,1,1,1,1,1,5,5,2,2,1,5,1,5,2,2,3,3,1,1,20,18,0,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
3/31/15 14:51,3/31/15 15:41,238,238-2,2,1,Brooklyn,sympathy,confusion,,I'm not exactly sure who the email is between.,1,3,1,1,2,1,1,1,1,1,1,1,2,1,sadness,failure,unstable,,1,4,1,2,1,1,2,1,1,2,1,1,3,1,5,5,1,4,1,1,2,1,1,2,1,4,2,2,1,2,1,1,1,1,1,5,1,1,4,4,1,1,20,19,0,0,0,1,0,0,0,0,0,,8,4,no comment,0,0,0,0,0,0,0,0,0,0
4/1/15 10:15,4/1/15 11:44,239,239-1,1,1,Brooklyn,Empathy,Care,Realistic,I feel bad about what Sam has said happened. I want to check on him to make sure everything is OK. It does not specifically say what the marketing project is for. If it was for me; then I have to be realistic. How do I know what he is saying is true; and that maybe it is just an excuse?,1,4,2,4,2,1,2,2,1,2,4,2,4,1,Empathy,Care,Realistic,I feel bad about what has happened; I feel for him. I want to check in and make sure everything is OK. However; the email does not say if the marketing project is for me or not. If it is; then I have to be realistic and explore the options. How do I know it isn't just an excuse for not having it finished?,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,3,3,4,1,1,2,1,1,3,1,3,5,1,1,1,2,1,1,1,3,5,1,1,4,4,1,1,17,18,0,0,0,1,0,0,0,0,0,,2,2,no comment,0,0,0,0,0,0,0,0,0,0
4/1/15 10:18,4/1/15 11:50,239,239-2,2,1,Brooklyn,Empathy,Stress,Dominance,,1,3,1,2,4,1,1,4,1,1,3,2,1,5,Worry,Anxiety,Depression,,1,4,1,2,4,1,1,2,1,4,1,1,4,1,5,5,5,5,3,5,1,1,1,2,1,2,3,1,1,1,1,2,1,4,1,3,1,1,3,3,1,1,21,19,0,0,0,0,1,0,0,0,0,,8,8,He kept getting on his phone,0,0,0,0,0,0,1,0,0,0
4/3/15 10:05,4/3/15 10:54,240,240-1,2,2,Brooklyn,Uncertainty,Upset,,I'm not sure whether to take the email as fact.  Sam is just speculating that Lewis did this.,1,3,2,2,2,3,3,2,1,3,3,3,1,2,Anger,Frustration,Worried,,1,4,1,4,2,2,5,5,1,4,1,1,3,1,3,4,4,3,2,2,2,2,1,2,4,3,3,4,2,2,4,4,3,1,5,1,1,5,1,2,5,3,19,18,0,0,0,0,1,0,0,0,0,,2,3,no comment,0,0,0,0,0,0,0,0,0,0
4/3/15 10:08,4/3/15 10:49,240,240-2,1,2,Brooklyn,Empathy,Curiosity,Concern,,2,3,2,4,4,1,2,1,1,1,3,2,2,1,Frustration,Disapointment,Anger,,1,4,1,4,1,3,5,5,1,3,1,1,3,1,4,5,5,4,2,1,2,1,1,3,3,3,3,4,1,1,4,5,1,1,5,1,1,4,1,1,2,2,19,19,0,0,1,0,0,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/16/15 10:28,9/16/15 10:55,242,242-1,2,2,Bianca,Nervous,Concerned,Considerate,I understand that Sam is upset; so I am considerate for that reason. I am concerned that Sam will do something to harm Lewis; and that is making me nervous.,1,3,1,3,2,2,1,4,1,1,4,2,2,1,Fuming,Frusterated,Upset,,1,3,1,5,1,1,2,5,1,3,1,1,2,1,3,5,5,2,1,1,2,1,1,2,4,1,4,4,1,1,5,5,1,1,5,1,1,5,1,1,5,1,16,18,1,0,0,0,1,0,0,0,0,,2,2,she chatted with the other participant a little beforehand,0,0,0,0,1,0,0,0,0,0
9/16/15 10:19,9/16/15 10:49,242,242-2,1,2,Bianca,frustration,empathy,shock,,1,5,3,3,4,4,3,4,1,1,5,3,3,1,frustration,anger,sadness,,1,5,1,5,2,1,5,5,4,4,1,5,5,1,5,5,5,5,5,3,4,1,2,2,4,3,1,3,5,4,5,4,4,4,4,2,1,1,4,5,5,4,22,19,1,0,0,0,1,0,0,0,0,,7,8,she chatted with the other participant a little beforehand,0,0,0,0,1,0,0,0,0,0
9/16/15 10:49,9/16/15 11:41,243,243-1,1,2,Bianca,Lewis is a dick,I feel like there is a possible law suit here,I feel like competitor company give much better salary ,,1,3,4,2,4,5,2,3,1,2,2,3,2,3,angry,frustraded,betrayed,,1,4,1,5,2,4,5,5,4,5,1,1,4,1,4,5,5,3,2,1,4,1,1,1,5,3,2,2,1,1,5,1,1,2,5,2,1,3,3,2,5,1,19,19,0,0,0,0,1,0,0,0,0,,7,7,,0,0,0,0,0,0,0,0,0,0
